Id,Name,Type,Price,Mall,2026-05-15 17:53:01
56343746,지포스 RTX 3060 D6 8GB (중고),,329420,4몰,
57293591,NVIDIA RTX 4000 Ada Generation D6 20GB (병행수입),,2340000,11몰,
57449264,갤럭시 GALAX 지포스 RTX 4060 WHITE OC D6 8GB,,930000,2몰,
57508178,NVIDIA RTX 2000 Ada Generation D6 16GB,,1110000,14몰,
57508691,AFOX 지포스 GT730 D3 2GB LP 무소음 대원씨티에스,,62890,92몰,
59085581,액슬 지포스 RTX 2060 SUPER D6 8GB 에즈윈,,387960,150몰,
59089334,ASUS 지포스 GT710 SL EVO D5 2GB,,70000,135몰,
60226391,COLORFUL 지포스 RTX 4060 Ti 토마호크 DUO D6 8GB 피씨디렉트,,746900,1몰,
61440464,GPD G1 라데온 RX 7600M XT D6 8GB (해외구매),,1210100,2몰,
61844678,갤럭시 BOY 지포스 RTX 3050 EX BLACK D6 6GB DVI,,391000,1몰,
62160119,AFOX 지포스 GTX1050 Ti H7 D5 4GB 디앤디컴,,184000,129몰,
62163968,NVIDIA RTX 4000 SFF Ada Generation D6 20GB (병행수입),,2450000,3몰,
62640164,XFX Magnetic Air 시리즈 커스텀 팬 블루,,38760,50몰,
62640563,XFX Magnetic Air 시리즈 커스텀 팬 그린,,38760,52몰,
62640587,XFX Magnetic Air 시리즈 커스텀 팬 오렌지,,38760,57몰,
62791805,이도디스플레이 지포스 RTX 3050 RAGE-X D6 6GB,,320980,88몰,
63086435,ASUS DUAL 지포스 RTX 4060 Ti O8G EVO OC D6 8GB 대원씨티에스,,713000,1몰,
63086675,ASUS DUAL 지포스 RTX 3050 O6G OC D6 6GB 대원씨티에스,,340000,75몰,
63419924,갤럭시 GALAX 지포스 RTX 3050 EX BLACK D6 6GB DVI,,337930,175몰,
64297904,PowerColor 라데온 RX 7700 XT D6 12GB 대원씨티에스,,861300,1몰,
65426753,NVIDIA RTX A1000 D6 8GB (병행수입),,770000,1몰,
65426912,NVIDIA RTX A400 D6 4GB (병행수입),,289000,3몰,
67509884,PNY 지포스 RTX 4070 SUPER VERTO OC D6X 12GB DF 한성컴퓨터,,916930,5몰,
68241932,AFOX 지포스 GTX 1660 SUPER H7 D6 6GB DUAL 백플레이트 대원씨티에스,,350000,1몰,
68363192,액슬 지포스 GTX 1660 SUPER 38mm D6 6GB 에즈윈,,280740,117몰,
68775956,MANLI 지포스 RTX 4060 Ti Polar Fox D6 8GB TWIN FAN White 대원씨티에스,,731400,1몰,
68918675,ASUS DUAL 지포스 RTX 3050 D6 6GB 인텍앤컴퍼니,,329000,135몰,
70618187,갤럭시 GALAX 지포스 RTX 4060 Ti OC V2 D6 8GB,,687740,2몰,
71009864,NVIDIA RTX A1000 D6 8GB,,779950,102몰,
71009948,NVIDIA RTX A400 D6 4GB,,283990,116몰,
71010053,MSI 지포스 RTX 3050 벤투스 2X E OC D6 6GB,,334100,166몰,
71010194,ASL 지포스 GTX 1660 SUPER RAGE-X D6 6GB,,271570,4몰,
71062040,COLORFUL 지포스 RTX 3050 토마호크 DUO V2 D6 6GB 피씨디렉트,,408000,1몰,
71901731,GIGABYTE 지포스 RTX 3050 WINDFORCE OC V2 D6 6GB 제이씨현,,330390,180몰,
71902295,AOOSTAR AG01 그래픽카드 eGPU DOCK (해외구매),,189900,2몰,
71973218,GIGABYTE 지포스 RTX 3050 WINDFORCE OC V2 D6 6GB 피씨디렉트,,328400,123몰,
72915101,TAGER 지포스 RTX 3050 K D6 6GB,,345330,1몰,
72915221,ASUS PRIME 지포스 RTX 4060 Ti O8G OC D6 8GB 대원씨티에스,,1056900,1몰,
72975155,지포스 RTX 3080 D6X 10GB (완제품 탈거상품 중고),,711530,6몰,
73696445,ASRock Arc B580 스틸레전드 OC D6 12GB,,479760,62몰,
73696607,ASRock Arc B580 CHALLENGER OC D6 12GB,,409000,22몰,
73948553,갤럭시 GALAX 지포스 RTX 4060 WHITE OC V2 D6 8GB,,930000,4몰,
74013713,갤럭시 GALAX 지포스 RTX 3050 EX WHITE D6 6GB DVI,,316330,6몰,
74341484,ASUS DUAL 라데온 RX 7600 O8G EVO OC D6 8GB,,452050,129몰,
74418092,NVIDIA RTX 4500 Ada Generation D6 24GB (병행수입),,3930000,4몰,
74970929,ZOTAC GAMING 지포스 RTX 5080 SOLID OC D7 16GB,,2043900,162몰,
74971556,지포스 RTX 4080 SUPER D6X 16GB (중고),,4545680,4몰,
74971631,지포스 RTX 4070 Ti SUPER D6X 16GB (중고),,4543310,4몰,
